gz_id,label,start,end_,partido_generico,provincia_generica,region,iglesia_cat,servido_por,categoria,categoria_especial,cabildo,parcialidad,es_parte_de,lat,lon,cert,metodo,curato_generico,pais,nombre,variantes,nombrehoy,santo,start_ex,end_ex,fuente_ID,importancia
9900627,Potrero,1111,9999,Maldonado,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.8588313303,-55.1071983998,Suficiente,Mapa historico,None,URY,Potrero,None,None,None,start,end,mapa-estafetas,10
9900628,Jose Ignacio,1111,9999,Maldonado,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.75814335,-54.6929035903,Suficiente,Mapa historico,None,URY,Jose Ignacio,None,None,None,start,end,mapa-estafetas,10
9900629,Garzon,1111,9999,Maldonado,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.5987194598,-54.5382386201,Buena,Geoservice/Satelite,None,URY,Garzon,None,None,None,start,end,mapa-estafetas,10
9900630,San Carlos,1111,9999,Maldonado,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.3921822496,-54.2274810203,Suficiente,Mapa historico,None,URY,San Carlos,None,None,None,start,end,mapa-estafetas,10
9900631,Castilos,1111,9999,Campaña,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.20182537,-53.8515261803,Buena,Geoservice/Satelite,None,URY,Castilos,None,None,None,start,end,mapa-estafetas,10
9900632,Boyada,1111,9999,Montevideo,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.1422965998,-55.2777507096,Interpolada,Mapa historico,None,URY,Boyada,None,None,None,start,end,mapa-estafetas,10
9900633,Romualdo Godoy,1111,9999,Campaña,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-33.7586085102,-54.9029856097,Interpolada,Mapa historico,None,URY,Romualdo Godoy,None,None,None,start,end,mapa-estafetas,10
9900634,Juan Alonso,1111,9999,Campaña,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-33.0757265096,-54.4173612502,Interpolada,Mapa historico,None,URY,Juan Alonso,None,None,None,start,end,mapa-estafetas,10
9900635,San Pedro,1111,9999,Colonia,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.2936746801,-57.8305191604,Buena,Geoservice/Satelite,None,URY,San Pedro,None,None,None,start,end,mapa-estafetas,10
9900636,San Francisco,1111,9999,Banda oriental,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.1675021803,-57.9435580699,Buena,Geoservice/Satelite,None,URY,San Francisco,None,None,None,start,end,mapa-estafetas,10
9900637,Tunas,1111,9999,Banda oriental,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-34.0768393601,-58.1116354698,Interpolada,Mapa historico,None,URY,Tunas,None,None,None,start,end,mapa-estafetas,10
9900638,Espinillo viejo,1801,9999,Soriano,Banda oriental,RPL,s.d.,s.d.,Localidad,Posta,s.d.,No,1000000,-33.8824000001,-58.4033000003,Buena,Mapa historico,None,URY,Espinillo viejo,None,None,None,exact,end,mapa-estafetas,10
9900639,Asención,1111,9999,Soriano,Banda oriental,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-33.3868416303,-58.1958192996,Interpolada,Mapa historico,None,URY,Asención,Asensio,None,None,start,end,mapa-estafetas,10
9900640,Gallinas,1111,9999,Estancias,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-33.1724486397,-58.1802338804,Interpolada,Descripcion historica,None,URY,Gallinas,Asensio,None,None,start,end,mapa-estafetas,10
9900641,Roman,1111,9999,Estancias,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-32.8847757303,-57.9667538401,Interpolada,Descripcion historica,None,URY,Roman,Asensio,None,None,start,end,mapa-estafetas,10
9900642,Arroyo Bellaco,1111,9999,Estancias,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-32.6580272203,-58.01076651,Interpolada,Descripcion historica,None,URY,Arroyo Bellaco,Asensio,None,None,start,end,mapa-estafetas,10
9900643,Antonio Tigua,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.4137344697,-58.6689535202,Suficiente,Descripcion historica,None,ARG,Antonio Tigua,Guacaras,None,None,start,end,carcano,10
9900644,Ensenada Grande,1111,1805,Corrientes,Buenos Aires,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.3761389797,-58.5123849802,Suficiente,Descripcion historica,None,ARG,Ensenada Grande,Almiron,None,None,start,exact,carcano,7
9900644,San Cosme,1806,9999,Corrientes,Buenos Aires,RPL,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,-27.3761389797,-58.5123849802,Suficiente,Descripcion historica,None,ARG,San Cosme,Almiron,None,None,exact,end,carcano,6
9900645,La Limosna,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-27.3643606497,-58.30192166,Interpolada,Descripcion historica,None,ARG,La Limosna,<Null>,None,None,start,end,carcano,8
9900646,Asuncion,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-27.3477044302,-57.9402435898,Interpolada,Descripcion historica,None,ARG,Asuncion,<Null>,None,None,start,end,carcano,8
9900647,San Antonio,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-27.5570969897,-57.5315711601,Interpolada,Descripcion historica,None,ARG,San Antonio,<Null>,None,None,start,end,carcano,8
9900648,Ita Ibate,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-27.4577544996,-57.3596551003,Buena,Descripcion historica,None,ARG,Ita Ibate,Tabacze| Tabazte,None,None,start,end,carcano,8
9900649,San Antonio Miri,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.6665521998,-57.31158999,Interpolada,Descripcion historica,None,ARG,San Antonio Miri,<Null>,None,None,start,end,carcano,10
9900650,Loreto,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-27.7716054003,-57.2777421504,Buena,Geoservice/Satelite,None,ARG,Loreto,<Null>,None,None,start,end,carcano,8
9900651,La Tranquera,1111,9999,Corrientes,Buenos Aires,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-27.6101094001,-57.0023810102,Interpolada,Descripcion historica,None,ARG,La Tranquera,<Null>,None,None,start,end,carcano,8
9900652,Santa Maria de Candelaria,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.6346149204,-56.8311600598,Suficiente,Descripcion moderna,None,ARG,Santa Maria de Candelaria,<Null>,None,None,start,end,carcano,10
9900653,San Miguel,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.5917846199,-56.6537712396,Interpolada,Descripcion historica,None,ARG,San Miguel,<Null>,None,None,start,end,carcano,10
9900654,Santa Tecla,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.6078459801,-56.4624625697,Interpolada,Descripcion historica,None,ARG,Santa Tecla,<Null>,None,None,start,end,carcano,10
9900655,San Borja,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.5031422796,-56.1202622097,Interpolada,Descripcion historica,None,ARG,San Borja,<Null>,None,None,start,end,carcano,10
9900656,Paso de Itapua,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.3688320601,-55.8943532699,Buena,Geoservice/Satelite,None,ARG,Paso de Itapua,None,None,None,start,end,carcano,10
9900657,Arroyo Tacuari,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.1636035397,-56.2387802496,Buena,Geoservice/Satelite,None,PRY,Arroyo Tacuari,None,None,None,start,end,carcano,10
9900658,San Miguel,1111,9999,Candelaria,Misiones,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-26.9392179201,-56.3503374496,Suficiente,Geoservice/Satelite,None,PRY,San Miguel,None,None,None,start,end,carcano,8
9900659,rio Tebicuari,1111,9999,Misiones,Paraguay,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-26.71922152,-56.27909088,Suficiente,Geoservice/Satelite,None,PRY,rio Tebicuari,None,None,None,start,end,carcano,10
9900660,Jesus Maria,1111,9999,Pueblos,Paraguay,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-26.5313882298,-56.3857943697,Interpolada,Descripcion historica,None,PRY,Jesus Maria,None,None,None,start,end,carcano,8
9900661,Hernandarias,1111,9999,Pueblos,Paraguay,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-26.1230563796,-56.4893563899,Interpolada,Descripcion historica,None,PRY,Hernandarias,None,None,None,start,end,carcano,10
9900662,Yaguarones,1111,9999,Asuncion,Paraguay,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-25.7054410403,-56.8457098503,Interpolada,Descripcion historica,None,PRY,Yaguarones,Taboarones| Yaguaron| Pirayubi,None,None,start,end,carcano,8
9900663,Tapatingua,1111,9999,Asuncion,Paraguay,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-25.4160985899,-57.1217273302,No localizado,No localizado,None,PRY,Tapatingua,Taboarones| Yaguaron| Pirayubi,None,None,start,end,carcano,8
9900664,Refugio,1769,1775,Villa Real,Paraguay,RPL,Mision,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,-22.5012825402,-57.2877131398,Interpolada,Mapa moderno,None,PRY,Refugio,Eguileghigo,None,None,exact,ca,franciscanos-paraguay,7
9900665,Layanas,1769,1774,Villa Real,Paraguay,RPL,Mision,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,-22.6135931004,-57.2648703104,Interpolada,Mapa moderno,None,PRY,Layanas,None,None,None,exact,ca,franciscanos-paraguay,7
9900666,Ethelenoes,1769,1774,Villa Real,Paraguay,RPL,Mision,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,-22.7335179399,-57.2363167797,Interpolada,Mapa moderno,None,PRY,Ethelenoes,None,None,None,exact,ca,franciscanos-paraguay,7
9900667,Real de San Carlos,1761,1776,Colonia,Banda oriental,RPL,s.d.,s.d.,Poblacion,Poblacion,s.d.,No,1000000,-34.4364878799,-57.8647999804,Buena,Geoservice/Satelite,None,URY,Real de San Carlos,None,None,None,exact,end,correo-uruguay,10
9900667,Real de San Carlos,1777,9999,Colonia,Banda oriental,RPL,s.d.,s.d.,Poblacion,Poblacion,s.d.,Si,9000031,-34.4364878799,-57.8647999804,Buena,Geoservice/Satelite,None,URY,Real de San Carlos,None,None,None,exact,end,correo-uruguay,10
9900669,San Pedro,1765,9999,Chaco,Buenos Aires,RPL,Mision_efimera,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,-29.6903976003,-60.2527783197,Suficiente,Descripcion historica,None,ARG,San Pedro y Pablo,None,None,None,exact,end,azara-viaje,7
9900670,Jesus Nazareno,1795,9999,Chaco,Buenos Aires,RPL,Mision_efimera,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,-29.8909861603,-60.2827595304,Suficiente,Descripcion historica,None,ARG,San Pedro y Pablo,None,None,None,exact,end,azara-viaje,7
9900672,Almagro,1793,9999,Chaco,Buenos Aires,RPL,s.d.,s.d.,Fuerte,Fortin,s.d.,No,1000000,-31.0903837497,-60.59383702,Suficiente,Mapa historico,None,ARG,Almagro,None,None,None,exact,end,sunchales,9
9900672,Almagro,1793,9999,Chaco,Buenos Aires,RPL,s.d.,s.d.,Fuerte,Fortin,s.d.,No,1000000,-31.0903837497,-60.59383702,Suficiente,Mapa historico,None,ARG,Almagro,None,None,None,exact,end,sunchales,9
9900673,Soledad,1793,9999,Chaco,Buenos Aires,RPL,s.d.,s.d.,Fuerte,Fortin,s.d.,No,1000000,-30.6174488504,-60.9150546003,Buena,Geoservice/Satelite,None,ARG,Soledad,Arredondo,None,None,exact,end,sunchales,9
9900674,Melo,1793,9999,Chaco,Buenos Aires,RPL,s.d.,s.d.,Fuerte,Fortin,s.d.,No,1000000,-30.6914683896,-61.1320614498,Suficiente,Descripcion moderna,None,ARG,Melo,None,None,None,exact,end,sunchales,9
9900675,San Javier,1783,9999,Chaco,Buenos Aires,RPL,s.d.,s.d.,Fuerte,Fortin,s.d.,No,1000000,-30.6670770499,-59.9767232904,Suficiente,Mapa historico,None,ARG,San Javier,None,None,None,exact,end,sunchales,9
9900679,Famailla,1111,9999,San Miguel,Tucuman,RPL,None,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,-27.0630833504,-65.3919593896,Buena,Geoservice/Satelite,None,ARG,Famailla,None,None,None,start,end,carcano,7
9900680,Amberes,1111,9999,San Miguel,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.2688462596,-65.50776195,Buena,Geoservice/Satelite,None,ARG,Amberes,None,None,None,start,end,carcano,10
9900681,Rio Chiquito,1111,9999,San Miguel,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.4803889804,-65.6235683099,Buena,Geoservice/Satelite,None,ARG,Rio Chiquito,None,Rio Chico,None,start,end,carcano,10
9900682,Graneros,1111,9999,San Miguel,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.6421923301,-65.4417774899,Buena,Geoservice/Satelite,None,ARG,Graneros,None,<Null>,None,start,end,carcano,10
9900683,San Ignacio,1111,9999,San Miguel,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-27.7662140797,-65.5811265399,Buena,Geoservice/Satelite,None,ARG,San Ignacio,Monte Redondo,<Null>,None,start,end,carcano,10
9900684,La Viña,1111,9999,Catamarca,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-28.0356880303,-65.5924289801,Buena,Geoservice/Satelite,None,ARG,La Viña,None,<Null>,None,start,end,carcano,10
9900685,Paclin,1111,9999,Catamarca,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-28.1519286702,-65.6580465896,Buena,Geoservice/Satelite,None,ARG,Paclin,None,<Null>,None,start,end,carcano,10
9900686,Santa Cruz,1111,9999,Catamarca,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-28.4975453801,-65.6697654303,Buena,Geoservice/Satelite,None,ARG,Santa Cruz,None,<Null>,None,start,end,carcano,10
9900687,Miraflores,1111,9999,Catamarca,Tucuman,RPL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-28.6003231096,-65.9047258199,Buena,Geoservice/Satelite,None,ARG,Miraflores,None,<Null>,None,start,end,carcano,10
9900688,Tulcun,1111,9999,San Juan,Cuyo,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-29.6155783282,-66.8322036518,No localizado,No localizado,None,ARG,Tulcun,None,<Null>,None,start,end,carcano,8
9900689,Colorados,1111,9999,Rioja,Tucuman,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-29.8254332921,-66.8542536848,No localizado,No localizado,None,ARG,Colorados,None,<Null>,None,start,end,carcano,8
9900690,Pagango,1111,9999,Rioja,Tucuman,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-30.2159771304,-67.2586391398,Identificacion incierta,Descripcion historica,None,ARG,Pagango,None,Paganzo,None,start,end,carcano,8
9900691,Aciango,1111,9999,Rioja,Tucuman,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-30.2115474163,-67.5829244722,Identificacion incierta,Geoservice/Satelite,None,ARG,Aciango,None,<NAguangoull>,None,start,end,carcano,8
9900692,Los Sarmientos,1111,9999,San Juan,Cuyo,RPL,None,s.d.,Rural,Estancia,s.d.,No,1000000,-31.8604474198,-68.5243884598,Interpolada,Descripcion historica,None,ARG,Los Sarmientos,None,<Null>,None,start,end,carcano,8
9900693,Chañaral,1111,9999,Huasco,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-29.1029103322,-71.4100217258,Suficiente,Geoservice/Satelite,None,CHL,Chañaral,None,None,None,start,end,itinerario-real,10
9900694,Yerbabuena,1111,9999,Coquimbo,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-29.5700787696,-71.2998907903,Suficiente,Geoservice/Satelite,None,CHL,Yerbabuena,None,Yerbas Buenas,None,start,end,itinerario-real,10
9900695,Los Camarones,1111,9999,Coquimbo,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-30.2769446298,-71.3952350296,Interpolada,Descripcion historica,None,CHL,Los Camarones,None,<Null>,None,start,end,itinerario-real,10
9900696,Peña Blanca,1111,9999,Coquimbo,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-30.9037666604,-71.5550879899,Suficiente,Geoservice/Satelite,None,CHL,Peña Blanca,None,<Null>,None,start,end,itinerario-real,10
9900697,Amolanas,1111,9999,Coquimbo,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-31.1922763098,-71.6044618,Suficiente,Geoservice/Satelite,None,CHL,Amolanas,None,<Null>,None,start,end,itinerario-real,10
9900698,La Canela,1111,9999,Cuzcuz,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-31.3901882122,-71.4166599114,Suficiente,Geoservice/Satelite,None,CHL,La Canela,None,<Null>,None,start,end,itinerario-real,10
9900699,Conchali,1111,9999,Petorca,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-31.8703741168,-71.4733828769,Suficiente,Geoservice/Satelite,None,CHL,Conchali,None,<Null>,None,start,end,itinerario-real,10
9900700,Melon,1111,9999,Quillota,Santiago,CHL,None,s.d.,Localidad,Posta,s.d.,No,1000000,-32.6818902802,-71.2202978197,Buena,Geoservice/Satelite,None,CHL,Melon,None,<Null>,None,start,end,itinerario-real,10
9900701,Puerto Huasco,1749,9999,Huasco,Santiago,CHL,s.d.,s.d.,Poblacion,Puerto,s.d.,No,1000000,-28.4664529904,-71.2229066702,Buena,Geoservice/Satelite,None,CHL,Puerto Huasco,None,None,None,ca,end,bueno,7
9900701,Puerto Huasco,1111,1748,Huasco,Santiago,CHL,None,s.d.,Localidad,Puerto,s.d.,No,1000000,-28.4664529904,-71.2229066702,Buena,Geoservice/Satelite,None,CHL,Puerto Huasco,None,None,None,start,ca,bueno,7
9900702,Huasco bajo,1580,1751,Huasco,Santiago,CHL,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,-28.4738409201,-71.1794922096,Buena,Geoservice/Satelite,Huasco,CHL,Huasco bajo,None,None,None,not_after,exact,bueno,6
9900702,Huasco bajo,1111,1579,Huasco,Santiago,CHL,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,-28.4738409201,-71.1794922096,Buena,Geoservice/Satelite,None,CHL,Huasco bajo,None,None,None,start,exact,bueno,6
9900702,Huasco bajo,1752,9999,Huasco,Santiago,CHL,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,-28.4738409201,-71.1794922096,Buena,Geoservice/Satelite,Huasco,CHL,Huasco bajo,None,None,None,exact,end,bueno,7
9900703,Vallenar,1789,9999,Huasco,Santiago,CHL,s.d.,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,-28.5750741,-70.7557716696,Buena,Geoservice/Satelite,None,CHL,San Ambrosio de Vallenar,Ballenary| Paitanaza,Vallenar,San Ambrosio,exact,end,bueno,7
9900703,Paitanaza,1111,1788,Huasco,Santiago,CHL,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,-28.5750741,-70.7557716696,Buena,Geoservice/Satelite,None,CHL,Paitanaza,Paytanza,Vallenar,None,start,exact,bueno,7
9900704,Puerto Copiapo,1111,9999,Copiapo,Santiago,CHL,None,s.d.,Localidad,Puerto,s.d.,No,1000000,-27.3334842304,-70.93227017,Buena,Geoservice/Satelite,None,MEX,Puerto Copiapo,None,None,None,start,end,bueno,10
9900705,Chango,1655,9999,San Juan,Cuyo,RPL,s.d.,s.d.,Localidad,Ermita,s.d.,No,1000000,-30.29006861,-69.1977482596,Buena,Geoservice/Satelite,None,ARG,Chango,None,None,None,start,end,carcano,10
9900706,Chitagoto,1111,9999,Duitama,Tunja,NGR,s.d.,s.d.,Rural,Hacienda,s.d.,No,1000000,5.98767940018,-72.7467716301,Buena,Geoservice/Satelite,None,COL,Chitagoto,Paz del Rio,Paz de Rio,None,start,end,agnc-chitagoto,8
9900707,Carondelet,1803,9999,Esmeraldas,Esmeraldas,QUI,s.d.,s.d.,Poblacion,Poblacion,s.d.,No,1000000,1.12467835982,-78.7611143002,Buena,Geoservice/Satelite,None,ECU,San Luis Carondelet,None,None,None,exact,end,rel-quito,7
9900708,Zinaparo,1613,9999,Tlazazalca,Michoacan,NES,s.d.,s.d.,Poblacion,Poblacion,s.d.,No,1000000,20.1744610204,-101.99430509,Buena,Geoservice/Satelite,La Piedad,MEX,Zinaparo,None,None,None,exact,end,agi-correos,7
9900709,Tubac,1776,9999,Pimeria Alta,Sonora-Sinaloa,GDJ,Mision visita,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,31.61203877,-111.04889292,Buena,Geoservice/Satelite,None,USA,San Ignacio Tubac,None,None,San Ignacio,exact,end,tanck,7
9900710,Aranjuez,1801,1808,Mascota,Guadalajara,GDJ,s.d.,s.d.,Poblacion,Real de minas,s.d.,No,1000000,20.3172377796,-104.87449543,Buena,Geoservice/Satelite,None,MEX,San Jose Aranjuez,None,None,None,exact,hgis,agi-correos,6
9900711,El Zanjon,1111,9999,Zacatula,Mexico,NES,s.d.,s.d.,Rural,Hacienda,s.d.,No,1000000,17.13908,-100.47095846,Buena,Geoservice/Satelite,None,MEX,El Zanjon,None,San Jeronimo de Juarez,None,start,end,agi-correos,8
9900712,Real de Huautla,1111,9999,Cuautla-Amilpas,Mexico,NES,s.d.,s.d.,Poblacion,Real de minas,s.d.,No,1000000,18.4388788901,-99.0246110799,Buena,Geoservice/Satelite,None,MEX,San Francisco Huautla,None,None,None,start,end,agi-correos,6
9900713,Chirangangueo,1789,9999,Zitacuaro,Michoacan,NES,s.d.,s.d.,Poblacion,Real de minas,s.d.,No,1000000,19.20044845,-100.50979603,Suficiente,Geoservice/Satelite,None,MEX,agi-correos,None,None,None,not_after,end,agi-correos,6
9900714,Toro,1790,9999,Pilon,Nuevo Leon,GDJ,s.d.,s.d.,Rural,Rancho,No,No,1000000,25.7944140597,-99.1807502099,Buena,Geoservice/Satelite,None,MEX,Toro,None,General Bravo,None,exact,end,agi-passim,8
9900715,Sabaneta,1787,9999,Guanare,Caracas,VEN,s.d.,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,8.74958846993,-69.9427940197,Buena,Geoservice/Satelite,None,VEN,Sabaneta,None,None,None,not_before,end,lombardi,7
9900716,Burerito,1780,9999,Carora,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.1036268603,-70.2434207998,Buena,Geoservice/Satelite,None,VEN,Burerito,None,Burere,None,exact,end,lombardi,6
9900716,Burerito,1111,1779,Carora,Caracas,VEN,s.d.,s.d.,Poblacion,Sitio,s.d.,No,1000000,10.1036268603,-70.2434207998,Buena,Geoservice/Satelite,None,VEN,Burerito,None,Burere,None,start,exact,lombardi,7
9900717,Picoy,1111,9999,Angaraes,Huancavelica,PER,s.d.,s.d.,Localidad,Posta,s.d.,No,1000000,-12.6391151103,-74.7570999603,Interpolada,Descripcion historica,None,PER,Tambo de Picoy,None,None,None,start,end,sitja,10
9900718,Santa Catalina,1111,9999,Saña,Trujillo,PER,Curato,s.d.,Parcialidad,Parroquia,s.d.,No,1000000,-6.70278296017,-79.9064887303,Exacta,Mapa historico,None,PER,Santa Catalina,None,None,None,start,end,vollmer,9
9900719,San Pedro,1111,9999,Saña,Trujillo,PER,Curato,s.d.,Parcialidad,Parroquia,s.d.,No,1000000,-6.70282665013,-79.90627032,Exacta,Mapa historico,None,PER,San Pedro,None,None,None,start,end,vollmer,9
9900720,San Roque,1111,9999,Saña,Trujillo,PER,Curato,s.d.,Parcialidad,Parroquia,s.d.,No,1000000,-6.7028048002,-79.9060300697,Exacta,Mapa historico,None,PER,San Roque,None,None,None,start,end,vollmer,9
9900721,Tenayuca,1111,1799,Tacuba,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,Cabecera,No,1000000,19.53097258,-99.1688044504,Exacta,Geoservice/Satelite,Tlalnepantla,MEX,San Bartolome Tenayuca,None,None,San Bartolome,start,not_after,teatro-americano,5
9900722,Popotla,1111,1799,Tacuba,Mexico,NES,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,19.4549603204,-99.1790873004,Exacta,Geoservice/Satelite,Tacuba,MEX,San Esteban Popotla,None,None,None,start,not_after,teatro-americano,7
9900723,San Luis,1111,1766,Valledupar,Santa Marta,NGR,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.6009022301,-72.97886508,Suficiente,Mapa historico,Villa Nueva,COL,San Luis,None,None,None,start,not_before,mapa-santa-marta,7
9900724,Tuerto,1111,9999,Valledupar,Santa Marta,NGR,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2446284801,-73.1419311597,Suficiente,Mapa historico,Tuerto,COL,Rosario Tuerto,None,None,None,start,end,mapa-santa-marta,6
9900727,Tenche,1797,9999,Zaragoza,Antioquia,NGR,s.d.,s.d.,Poblacion,Sitio,No,No,1000000,7.39283488872,-74.9864775673,Suficiente,Geoservice/Satelite,None,COL,Tenche,None,None,None,not_after,end,convocatoria,7
9900728,La Llana,1111,9999,Zaragoza,Antioquia,NGR,s.d.,s.d.,Poblacion,Mineral,No,No,1000000,8.02933931995,-75.0879990401,Suficiente,Geoservice/Satelite,None,COL,La Llana,None,None,None,start,end,convocatoria,7
9900730,La Herradura,1111,9999,Cali,Popayan,QUI,s.d.,s.d.,Poblacion,Sitio,No,No,1000000,3.52874276996,-76.3963418404,Suficiente,Mapa moderno,None,COL,La Herradura,None,None,None,start,end,convocatoria,7
9900731,San Andres,1111,9999,Paeces,Popayan,NGR,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,2.58112444014,-76.04674927,Suficiente,Geoservice/Satelite,Inza,COL,San Andres Pisimbala,None,None,San Andres,start,end,convocatoria,7
9900733,Ancas,1111,1724,Huaylas,Tarma,PER,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,-9.16029562634,-77.6726442801,Suficiente,Descripcion historica,Ancas,PER,Ancas,None,None,None,start,exact,alcedo,6
9900734,Cueva,1582,1590,Salinas,Nuevo Leon,GDJ,Curato,s.d.,Villa,Villa,s.d.,No,1000000,25.9825334799,-99.8019415797,Exacta,Geoservice/Satelite,None,MEX,Cueva,None,None,None,exact,ca,gerhard-north,5
9900735,Hacienda de Cravo,1111,1767,Pore,Llanos,NGR,s.d.,SJ,Rural,Hacienda,No,No,1000000,5.25173790968,-72.1421826103,Interpolada,Mapa historico,None,COL,Hacienda de Cravo,None,None,None,start,exact,estado_1794,8
9900735,Hacienda de Cravo,1768,9999,Pore,Llanos,NGR,s.d.,s.d.,Rural,Hacienda,No,No,1000000,5.25173790968,-72.1421826103,Interpolada,Mapa historico,None,COL,Hacienda de Cravo,None,None,None,exact,end,estado_1794,8
